no,waktu_terima_lokal,seq,ts_epoch_ms,tr_epoch_ms,delay_ms,jitter_ms,delay_valid,time_synced,packet_lost_before_this,n_sent_sejauh_ini,n_received_sejauh_ini,payload_size_bytes,payload_size_bit,elapsed_time_sec,throughput_bps,lat_raw,lon_raw,lat_kf,lon_kf,nav_mode,delivery_status,speed,pwm_l,pwm_r,battery
593,2026-07-10 16:52:46.108,1068,1783677166000.0,1783677166107.115,107.114990234375,696.81298828125,True,True,0,593,593,824,6592,143.54227490234376,27683.32885000917,-7.051151,110.3993,-7.051119,110.3993,1,DELIVERY,0.0,0,0,12.77
594,2026-07-10 16:52:46.229,1069,1783677166000.0,1783677166228.098,228.097900390625,120.98291015625,True,True,0,594,594,824,6592,143.6632578125,27705.901011898644,-7.051151,110.3993,-7.051119,110.3993,1,DELIVERY,0.0,0,0,12.77
595,2026-07-10 16:52:46.516,1070,1783677166000.0,1783677166515.655,515.655029296875,287.55712890625,True,True,0,595,595,824,6592,143.95081494140624,27696.34893434145,-7.051151,110.3993,-7.051119,110.3993,1,DELIVERY,0.0,0,0,12.77
596,2026-07-10 16:52:46.825,1071,1783677166000.0,1783677166825.263,825.262939453125,309.60791015625,True,True,0,596,596,824,6592,144.2604228515625,27682.602900097805,-7.051151,110.3993,-7.051119,110.3993,1,DELIVERY,0.0,0,0,12.77
597,2026-07-10 16:52:47.028,1072,1783677166000.0,1783677167028.351,1028.35107421875,203.088134765625,True,True,0,597,597,826,6608,144.46351098632812,27689.428096334766,-7.051151,110.3993,-7.051119,110.3993,1,DELIVERY,0.0,0,0,12.77
598,2026-07-10 16:52:47.034,1073,1783677167000.0,1783677167034.231,34.23095703125,994.1201171875,True,True,0,598,598,826,6608,144.46939086914062,27734.040933482298,-7.051151,110.3993,-7.051119,110.3993,1,DELIVERY,0.0,0,0,12.77
599,2026-07-10 16:52:47.274,1074,1783677167000.0,1783677167274.464,274.464111328125,240.233154296875,True,True,0,599,599,825,6600,144.7096240234375,27733.60809333589,-7.051151,110.3993,-7.051119,110.3993,1,DELIVERY,0.0,0,0,12.77
600,2026-07-10 16:52:47.540,1075,1783677167000.0,1783677167539.55,539.550048828125,265.0859375,True,True,0,600,600,820,6560,144.9747099609375,27728.146523508345,-7.05115,110.3993,-7.05112,110.3993,1,DELIVERY,0.0,0,0,12.77
601,2026-07-10 16:52:47.646,1076,1783677167000.0,1783677167645.375,645.375,105.824951171875,True,True,0,601,601,821,6568,145.08053491210939,27753.19240750832,-7.05115,110.3993,-7.05112,110.3993,1,DELIVERY,0.0,0,0,12.77
602,2026-07-10 16:52:48.259,1078,1783677168000.0,1783677168258.769,258.76904296875,386.60595703125,True,True,0,602,602,819,6552,145.69392895507812,27681.318150487223,-7.05115,110.3993,-7.05112,110.3993,1,DELIVERY,0.0,0,0,12.77
603,2026-07-10 16:52:48.363,1079,1783677168000.0,1783677168363.16,363.159912109375,104.390869140625,True,True,0,603,603,819,6552,145.79831982421874,27706.43725435432,-7.05115,110.3993,-7.05112,110.3993,1,DELIVERY,0.0,0,0,12.77
604,2026-07-10 16:52:48.425,1080,1783677168000.0,1783677168424.658,424.657958984375,61.498046875,True,True,0,604,604,822,6576,145.85981787109375,27739.839930253023,-7.051156,110.3993,-7.051121,110.3993,1,DELIVERY,0.0,0,0,12.77
605,2026-07-10 16:52:48.669,1081,1783677168000.0,1783677168668.009,668.009033203125,243.35107421875,True,True,0,605,605,820,6560,146.1031689453125,27738.535921263636,-7.051156,110.3993,-7.051122,110.3993,1,DELIVERY,0.0,0,0,12.77
606,2026-07-10 16:52:49.078,1082,1783677169000.0,1783677169077.958,77.9580078125,590.051025390625,True,True,0,606,606,820,6560,146.51311791992188,27705.696647713277,-7.051156,110.3993,-7.051122,110.3993,1,DELIVERY,0.0,0,0,12.77
607,2026-07-10 16:52:49.086,1083,1783677169000.0,1783677169086.256,86.256103515625,8.298095703125,True,True,0,607,607,820,6560,146.521416015625,27748.899175028608,-7.051156,110.3993,-7.051122,110.3993,1,DELIVERY,0.0,0,0,12.77
608,2026-07-10 16:52:49.240,1084,1783677169000.0,1783677169239.907,239.906982421875,153.65087890625,True,True,0,608,608,823,6584,146.67506689453126,27764.71888660061,-7.051156,110.3993,-7.051122,110.3993,1,DELIVERY,0.0,0,0,12.78
609,2026-07-10 16:52:49.439,1085,1783677169000.0,1783677169438.553,438.552978515625,198.64599609375,True,True,0,609,609,824,6592,146.873712890625,27772.04933218763,-7.051156,110.3993,-7.051122,110.3993,1,DELIVERY,0.0,0,0,12.78
610,2026-07-10 16:52:49.690,1086,1783677169000.0,1783677169690.237,690.237060546875,251.68408203125,True,True,0,610,610,821,6568,147.12539697265626,27769.182507349928,-7.051156,110.3993,-7.051122,110.3993,1,DELIVERY,0.0,0,0,12.78
611,2026-07-10 16:52:50.105,1088,1783677170000.0,1783677170105.236,105.236083984375,585.0009765625,True,True,0,611,611,822,6576,147.54039599609376,27735.644684784103,-7.051156,110.3993,-7.051122,110.3993,1,DELIVERY,0.0,0,0,12.78
612,2026-07-10 16:52:50.538,1089,1783677170000.0,1783677170538.082,538.08203125,432.845947265625,True,True,0,612,612,822,6576,147.97324194335937,27698.95385254103,-7.051156,110.3993,-7.051122,110.3993,1,DELIVERY,0.0,0,0,12.77
613,2026-07-10 16:52:50.678,1090,1783677170000.0,1783677170677.558,677.55810546875,139.47607421875,True,True,0,613,613,824,6592,148.11271801757812,27717.376704360937,-7.051158,110.3993,-7.051123,110.3993,1,DELIVERY,0.0,0,0,12.77
614,2026-07-10 16:52:50.684,1091,1783677170000.0,1783677170683.701,683.700927734375,6.142822265625,True,True,0,614,614,824,6592,148.11886083984376,27760.732000538774,-7.051158,110.3993,-7.051123,110.3993,1,DELIVERY,0.0,0,0,12.77
615,2026-07-10 16:52:51.331,1093,1783677171000.0,1783677171331.502,331.501953125,352.198974609375,True,True,0,615,615,823,6584,148.76666186523437,27684.105755702618,-7.051158,110.3993,-7.051123,110.3993,1,DELIVERY,0.0,0,0,12.77
616,2026-07-10 16:52:51.584,1094,1783677171000.0,1783677171583.982,583.98193359375,252.47998046875,True,True,0,616,616,823,6584,149.01914184570313,27681.38340422837,-7.051158,110.3993,-7.051123,110.3993,1,DELIVERY,0.0,0,0,12.77
617,2026-07-10 16:52:51.647,1095,1783677171000.0,1783677171646.855,646.85498046875,62.873046875,True,True,0,617,617,823,6584,149.08201489257812,27713.872816765164,-7.051158,110.3993,-7.051124,110.3993,1,DELIVERY,0.0,0,0,12.77
618,2026-07-10 16:52:51.758,1096,1783677171000.0,1783677171757.796,757.7958984375,110.94091796875,True,True,0,618,618,823,6584,149.19295581054686,27737.395358363545,-7.051157,110.3993,-7.051125,110.3993,1,DELIVERY,0.0,0,0,12.77
619,2026-07-10 16:52:52.148,1098,1783677172000.0,1783677172147.831,147.8310546875,609.96484375,True,True,0,619,619,826,6608,149.58299096679687,27709.24670786957,-7.051157,110.3993,-7.051125,110.3993,1,DELIVERY,0.0,0,0,12.77
620,2026-07-10 16:52:52.455,1099,1783677172000.0,1783677172455.419,455.4189453125,307.587890625,True,True,0,620,620,824,6592,149.89057885742187,27696.363785137528,-7.051157,110.3993,-7.051125,110.3993,1,DELIVERY,0.0,0,0,12.77
621,2026-07-10 16:52:52.661,1100,1783677172000.0,1783677172660.989,660.989013671875,205.570068359375,True,True,0,621,621,824,6592,150.09614892578125,27702.34965892452,-7.051157,110.3993,-7.051125,110.3993,1,DELIVERY,0.0,0,0,12.77
622,2026-07-10 16:52:52.864,1101,1783677172000.0,1783677172864.179,864.178955078125,203.18994140625,True,True,0,622,622,823,6584,150.2993388671875,27708.704718122965,-7.051154,110.3993,-7.051126,110.3993,1,DELIVERY,0.0,0,0,12.77
623,2026-07-10 16:52:53.276,1103,1783677173000.0,1783677173275.503,275.5029296875,588.676025390625,True,True,0,623,623,826,6608,150.71066284179688,27676.926909800513,-7.051154,110.3993,-7.051126,110.3993,1,DELIVERY,0.0,0,0,12.77
624,2026-07-10 16:52:53.380,1104,1783677173000.0,1783677173380.428,380.427978515625,104.925048828125,True,True,0,624,624,826,6608,150.815587890625,27701.486686043685,-7.051154,110.3993,-7.051126,110.3993,1,DELIVERY,0.0,0,0,12.77
625,2026-07-10 16:52:53.585,1105,1783677173000.0,1783677173584.884,584.884033203125,204.4560546875,True,True,0,625,625,822,6576,151.0200439453125,27707.52736315754,-7.051157,110.3993,-7.051127,110.3993,1,DELIVERY,0.0,0,0,12.77
626,2026-07-10 16:52:53.891,1106,1783677173000.0,1783677173891.24,891.239990234375,306.35595703125,True,True,0,626,626,823,6584,151.32639990234375,27694.942869879837,-7.051157,110.3993,-7.051127,110.3993,1,DELIVERY,0.0,0,0,12.77
627,2026-07-10 16:52:54.003,1107,1783677174000.0,1783677174002.833,2.8330078125,888.406982421875,True,True,0,627,627,823,6584,151.43799291992187,27718.011306578836,-7.051157,110.3993,-7.051127,110.3993,1,DELIVERY,0.0,0,0,12.77
628,2026-07-10 16:52:54.197,1108,1783677174000.0,1783677174196.575,196.574951171875,193.741943359375,True,True,0,628,628,823,6584,151.63173486328125,27726.016613808886,-7.051157,110.3993,-7.051127,110.3993,1,DELIVERY,0.0,0,0,12.77
629,2026-07-10 16:52:54.504,1109,1783677174000.0,1783677174503.549,503.549072265625,306.97412109375,True,True,0,629,629,823,6584,151.938708984375,27713.33275204425,-7.051157,110.3993,-7.051127,110.3993,1,DELIVERY,0.0,0,0,12.77
630,2026-07-10 16:52:54.611,1110,1783677174000.0,1783677174611.045,611.044921875,107.495849609375,True,True,0,630,630,823,6584,152.04620483398438,27737.04220111763,-7.051157,110.3993,-7.051127,110.3993,1,DELIVERY,0.0,0,0,12.77
631,2026-07-10 16:52:55.021,1112,1783677175000.0,1783677175021.41,21.409912109375,589.635009765625,True,True,0,631,631,822,6576,152.45656982421875,27705.51642917134,-7.051157,110.3993,-7.051127,110.3993,1,DELIVERY,0.0,0,0,12.77
632,2026-07-10 16:52:55.210,1113,1783677175000.0,1783677175210.328,210.327880859375,188.91796875,True,True,0,632,632,822,6576,152.64548779296874,27714.30758397345,-7.051157,110.3993,-7.051127,110.3993,1,DELIVERY,0.0,0,0,12.77
633,2026-07-10 16:52:55.426,1114,1783677175000.0,1783677175425.804,425.803955078125,215.47607421875,True,True,0,633,633,820,6560,152.8609638671875,27718.15572013086,-7.051157,110.3993,-7.051127,110.3993,1,DELIVERY,0.0,0,0,12.78
634,2026-07-10 16:52:55.630,1115,1783677175000.0,1783677175629.825,629.824951171875,204.02099609375,True,True,0,634,634,823,6584,153.06498486328124,27724.224477534306,-7.051157,110.3993,-7.051128,110.3993,1,DELIVERY,0.0,0,0,12.78
635,2026-07-10 16:52:56.087,1116,1783677176000.0,1783677176087.231,87.23095703125,542.593994140625,True,True,0,635,635,824,6592,153.52239086914062,27684.561033333466,-7.051157,110.3993,-7.051128,110.3993,1,DELIVERY,0.0,0,0,12.78
636,2026-07-10 16:52:56.151,1117,1783677176000.0,1783677176151.123,151.123046875,63.89208984375,True,True,0,636,636,824,6592,153.58628295898438,27715.9647202139,-7.051156,110.3993,-7.051129,110.3993,1,DELIVERY,0.0,0,0,12.78
637,2026-07-10 16:52:56.251,1118,1783677176000.0,1783677176250.031,250.031005859375,98.907958984375,True,True,0,637,637,822,6576,153.68519091796875,27740.916184146994,-7.051156,110.3993,-7.051129,110.3993,1,DELIVERY,0.0,0,0,12.78
638,2026-07-10 16:52:56.461,1119,1783677176000.0,1783677176460.84,460.840087890625,210.80908203125,True,True,0,638,638,826,6608,153.896,27745.85434319281,-7.051156,110.3993,-7.051129,110.3993,1,DELIVERY,0.0,0,0,12.77
639,2026-07-10 16:52:56.723,1120,1783677176000.0,1783677176722.528,722.528076171875,261.68798828125,True,True,0,639,639,823,6584,154.15768798828125,27741.464313639,-7.051156,110.3993,-7.051129,110.3993,1,DELIVERY,0.0,0,0,12.77
640,2026-07-10 16:52:57.074,1122,1783677177000.0,1783677177073.522,73.52197265625,649.006103515625,True,True,0,640,640,819,6552,154.50868188476562,27720.850037374566,-7.05116,110.3993,-7.05113,110.3993,1,DELIVERY,0.0,0,0,12.77
641,2026-07-10 16:52:57.378,1123,1783677177000.0,1783677177377.143,377.14306640625,303.62109375,True,True,0,641,641,818,6544,154.81230297851562,27708.753874653652,-7.05116,110.3993,-7.05113,110.3993,1,DELIVERY,0.0,0,0,12.77
642,2026-07-10 16:52:57.485,1124,1783677177000.0,1783677177485.337,485.3369140625,108.19384765625,True,True,0,642,642,829,6632,154.92049682617187,27732.211605418735,-7.05116,110.3993,-7.05113,110.3993,1,DELIVERY,-0.001,0,0,12.77
643,2026-07-10 16:52:57.783,1125,1783677177000.0,1783677177782.857,782.85693359375,297.52001953125,True,True,0,643,643,821,6568,155.21801684570312,27721.369512646983,-7.051155,110.3993,-7.05113,110.3993,1,DELIVERY,0.0,0,0,12.77
644,2026-07-10 16:52:58.191,1127,1783677178000.0,1783677178190.601,190.60107421875,592.255859375,True,True,0,644,644,817,6536,155.62576098632812,27690.73688499801,-7.051155,110.3993,-7.05113,110.3993,1,DELIVERY,0.0,0,0,12.77
645,2026-07-10 16:52:58.449,1128,1783677178000.0,1783677178448.697,448.697021484375,258.095947265625,True,True,0,645,645,817,6536,155.88385693359376,27686.818153585828,-7.051155,110.3993,-7.05113,110.3993,1,DELIVERY,0.0,0,0,12.77
646,2026-07-10 16:52:58.513,1129,1783677178000.0,1783677178512.893,512.89306640625,64.196044921875,True,True,0,646,646,821,6568,155.94805297851562,27717.537458422095,-7.051155,110.3993,-7.05113,110.3993,1,DELIVERY,0.0,0,0,12.77
647,2026-07-10 16:52:58.732,1130,1783677178000.0,1783677178731.685,731.68505859375,218.7919921875,True,True,0,647,647,827,6616,156.16684497070312,27721.069736743037,-7.051155,110.3993,-7.05113,110.3993,1,DELIVERY,0.0,0,0,12.77
648,2026-07-10 16:52:59.011,1131,1783677179000.0,1783677179010.692,10.69189453125,720.9931640625,True,True,0,648,648,824,6592,156.44585180664063,27713.76773453039,-7.051155,110.3993,-7.05113,110.3993,1,DELIVERY,0.0,0,0,12.77
649,2026-07-10 16:52:59.135,1132,1783677179000.0,1783677179134.946,134.946044921875,124.254150390625,True,True,0,649,649,826,6608,156.57010595703125,27733.97880430441,-7.051155,110.3993,-7.05113,110.3993,1,DELIVERY,0.0,0,0,12.77
650,2026-07-10 16:52:59.358,1133,1783677179000.0,1783677179357.737,357.737060546875,222.791015625,True,True,0,650,650,827,6616,156.79289697265625,27736.766677373318,-7.051155,110.3993,-7.05113,110.3993,1,DELIVERY,0.0,0,0,12.77
651,2026-07-10 16:52:59.828,1134,1783677179000.0,1783677179827.602,827.60205078125,469.864990234375,True,True,0,651,651,819,6552,157.26276196289064,27695.55834856674,-7.051155,110.3993,-7.05113,110.3993,1,DELIVERY,0.0,0,0,12.77
652,2026-07-10 16:52:59.938,1135,1783677179000.0,1783677179937.969,937.968994140625,110.366943359375,True,True,0,652,652,819,6552,157.37312890625,27717.76878502899,-7.051155,110.3993,-7.05113,110.3993,1,DELIVERY,0.0,0,0,12.77
653,2026-07-10 16:53:00.240,1137,1783677180000.0,1783677180239.249,239.2490234375,698.719970703125,True,True,0,653,653,817,6536,157.67440893554686,27706.258926175873,-7.051155,110.3993,-7.05113,110.3993,1,DELIVERY,0.0,0,0,12.77
654,2026-07-10 16:53:00.444,1138,1783677180000.0,1783677180443.679,443.678955078125,204.429931640625,True,True,0,654,654,818,6544,157.8788388671875,27711.832892820283,-7.051155,110.3993,-7.05113,110.3993,1,DELIVERY,0.0,0,0,12.77
655,2026-07-10 16:53:00.647,1139,1783677180000.0,1783677180646.758,646.758056640625,203.0791015625,True,True,0,655,655,819,6552,158.08191796875,27717.679898507922,-7.051155,110.3993,-7.05113,110.3993,1,DELIVERY,0.0,0,0,12.77
656,2026-07-10 16:53:00.852,1140,1783677180000.0,1783677180851.447,851.447021484375,204.68896484375,True,True,0,656,656,817,6536,158.28660693359376,27723.128854742517,-7.051155,110.3993,-7.05113,110.3993,1,DELIVERY,0.0,0,0,12.77
657,2026-07-10 16:53:01.057,1141,1783677181000.0,1783677181056.472,56.471923828125,794.97509765625,True,True,0,657,657,818,6544,158.4916318359375,27728.55543912385,-7.051155,110.3993,-7.05113,110.3993,1,DELIVERY,0.0,0,0,12.77
658,2026-07-10 16:53:01.198,1142,1783677181000.0,1783677181197.511,197.510986328125,141.0390625,True,True,0,658,658,819,6552,158.6326708984375,27745.205165321033,-7.051155,110.3993,-7.05113,110.3993,1,DELIVERY,0.0,0,0,12.77
659,2026-07-10 16:53:01.466,1143,1783677181000.0,1783677181466.04,466.0400390625,268.529052734375,True,True,0,659,659,818,6544,158.90119995117186,27739.501031801323,-7.051155,110.3993,-7.05113,110.3993,1,DELIVERY,0.0,0,0,12.77
660,2026-07-10 16:53:01.672,1144,1783677181000.0,1783677181671.182,671.181884765625,205.141845703125,True,True,0,660,660,825,6600,159.106341796875,27745.217130538687,-7.051155,110.3993,-7.05113,110.3993,1,DELIVERY,0.0,0,0,12.78
661,2026-07-10 16:53:02.093,1146,1783677182000.0,1783677182093.245,93.2451171875,577.936767578125,True,True,0,661,661,826,6608,159.52840502929686,27713.23388576529,-7.051155,110.3993,-7.05113,110.3993,1,DELIVERY,0.0,0,0,12.78
662,2026-07-10 16:53:02.221,1147,1783677182000.0,1783677182221.186,221.18603515625,127.94091796875,True,True,0,662,662,827,6616,159.65634594726563,27732.46483708486,-7.051155,110.3993,-7.05113,110.3993,1,DELIVERY,0.0,0,0,12.78
663,2026-07-10 16:53:02.593,1148,1783677182000.0,1783677182592.982,592.98193359375,371.7958984375,True,True,0,663,663,824,6592,160.02814184570312,27709.226320177157,-7.051155,110.3993,-7.05113,110.3993,1,DELIVERY,0.0,0,0,12.78
664,2026-07-10 16:53:02.699,1149,1783677182000.0,1783677182699.47,699.469970703125,106.488037109375,True,True,0,664,664,818,6544,160.1346298828125,27731.66555697418,-7.051155,110.3993,-7.05113,110.3993,1,DELIVERY,0.0,0,0,12.78
665,2026-07-10 16:53:03.063,1151,1783677183000.0,1783677183063.216,63.216064453125,636.25390625,True,True,0,665,665,819,6552,160.4983759765625,27709.638636153206,-7.051155,110.3993,-7.05113,110.3993,1,DELIVERY,0.0,0,0,12.78
666,2026-07-10 16:53:03.249,1152,1783677183000.0,1783677183248.268,248.26806640625,185.052001953125,True,True,0,666,666,817,6536,160.68342797851562,27718.402924510126,-7.051155,110.3993,-7.05113,110.3993,1,DELIVERY,0.0,0,0,12.78
667,2026-07-10 16:53:03.461,1153,1783677183000.0,1783677183460.351,460.35107421875,212.0830078125,True,True,0,667,667,817,6536,160.89551098632813,27722.48879199009,-7.051155,110.3993,-7.05113,110.3993,1,DELIVERY,0.0,0,0,12.78
668,2026-07-10 16:53:03.720,1154,1783677183000.0,1783677183719.482,719.48193359375,259.130859375,True,True,0,668,668,820,6560,161.1546418457031,27718.618271491654,-7.051155,110.3993,-7.05113,110.3993,1,DELIVERY,0.0,0,0,12.78
669,2026-07-10 16:53:04.069,1156,1783677184000.0,1783677184069.168,69.16796875,650.31396484375,True,True,0,669,669,821,6568,161.50432788085936,27699.270098198907,-7.051155,110.3993,-7.05113,110.3993,1,DELIVERY,0.0,0,0,12.78
670,2026-07-10 16:53:04.436,1157,1783677184000.0,1783677184435.577,435.576904296875,366.408935546875,True,True,0,670,670,818,6544,161.87073681640624,27676.99763473199,-7.051155,110.3993,-7.05113,110.3993,1,DELIVERY,0.0,0,0,12.78
671,2026-07-10 16:53:04.542,1158,1783677184000.0,1783677184541.662,541.662109375,106.085205078125,True,True,0,671,671,818,6544,161.97682202148437,27699.271685950836,-7.051155,110.3993,-7.05113,110.3993,1,DELIVERY,0.0,0,0,12.78
672,2026-07-10 16:53:04.952,1159,1783677184000.0,1783677184951.903,951.903076171875,410.240966796875,True,True,0,672,672,821,6568,162.38706298828126,27669.74115619207,-7.051155,110.3993,-7.05113,110.3993,1,DELIVERY,0.0,0,0,12.78
673,2026-07-10 16:53:05.153,1161,1783677185000.0,1783677185152.889,152.888916015625,799.01416015625,True,True,0,673,673,819,6552,162.588048828125,27675.834924108007,-7.051155,110.3993,-7.05113,110.3993,1,DELIVERY,0.0,0,0,12.77
674,2026-07-10 16:53:05.360,1162,1783677185000.0,1783677185359.91,359.909912109375,207.02099609375,True,True,0,674,674,819,6552,162.79506982421876,27680.887417940732,-7.051155,110.3993,-7.05113,110.3993,1,DELIVERY,0.0,0,0,12.77
675,2026-07-10 16:53:05.563,1163,1783677185000.0,1783677185562.741,562.740966796875,202.8310546875,True,True,0,675,675,818,6544,162.99790087890625,27686.58967794115,-7.051155,110.3993,-7.05113,110.3993,1,DELIVERY,0.0,0,0,12.77
676,2026-07-10 16:53:05.726,1164,1783677185000.0,1783677185726.347,726.346923828125,163.60595703125,True,True,0,676,676,817,6536,163.1615068359375,27698.88613828719,-7.051155,110.3993,-7.05113,110.3993,1,DELIVERY,0.0,0,0,12.77
677,2026-07-10 16:53:06.176,1166,1783677186000.0,1783677186176.263,176.262939453125,550.083984375,True,True,0,677,677,823,6584,163.6114228515625,27662.958497135132,-7.051155,110.3993,-7.05113,110.3993,1,DELIVERY,0.0,0,0,12.77
678,2026-07-10 16:53:06.414,1167,1783677186000.0,1783677186414.728,414.72802734375,238.465087890625,True,True,0,678,678,826,6608,163.8498879394531,27663.027768898508,-7.05115,110.3993,-7.051131,110.3993,1,DELIVERY,0.0,0,0,12.77
679,2026-07-10 16:53:06.587,1168,1783677186000.0,1783677186587.24,587.239990234375,172.511962890625,True,True,0,679,679,825,6600,164.02239990234375,27674.17134917277,-7.05115,110.3993,-7.051131,110.3993,1,DELIVERY,0.0,0,0,12.77
680,2026-07-10 16:53:06.960,1169,1783677186000.0,1783677186959.577,959.576904296875,372.3369140625,True,True,0,680,680,825,6600,164.39473681640624,27651.639511285986,-7.05115,110.3993,-7.051131,110.3993,1,DELIVERY,0.0,0,0,12.77
681,2026-07-10 16:53:07.104,1170,1783677187000.0,1783677187103.677,103.677001953125,855.89990234375,True,True,0,681,681,817,6536,164.5388369140625,27667.145856741685,-7.05115,110.3993,-7.051131,110.3993,1,DELIVERY,0.0,0,0,12.77
682,2026-07-10 16:53:07.167,1171,1783677187000.0,1783677187166.767,166.76708984375,63.090087890625,True,True,0,682,682,819,6552,164.60192700195313,27696.3464707549,-7.05115,110.3993,-7.051131,110.3993,1,DELIVERY,0.0,0,0,12.77
683,2026-07-10 16:53:07.406,1172,1783677187000.0,1783677187406.323,406.322998046875,239.555908203125,True,True,0,683,683,821,6568,164.84148291015626,27695.941090801196,-7.051142,110.3993,-7.051131,110.3993,1,DELIVERY,0.0,0,0,12.77
684,2026-07-10 16:53:07.714,1173,1783677187000.0,1783677187713.652,713.652099609375,307.3291015625,True,True,0,684,684,820,6560,165.14881201171875,27684.122848401577,-7.051142,110.3993,-7.051131,110.3993,1,DELIVERY,0.0,0,0,12.77
685,2026-07-10 16:53:08.021,1174,1783677187000.0,1783677188021.081,1021.0810546875,307.428955078125,True,True,0,685,685,820,6560,165.45624096679688,27672.33180958588,-7.051142,110.3993,-7.051131,110.3993,1,DELIVERY,0.0,0,0,12.77
686,2026-07-10 16:53:08.227,1175,1783677188000.0,1783677188226.227,226.22705078125,794.85400390625,True,True,0,686,686,818,6544,165.66138696289062,27677.566173142674,-7.051142,110.3993,-7.051131,110.3993,1,DELIVERY,0.0,0,0,12.77
687,2026-07-10 16:53:08.335,1176,1783677188000.0,1783677188333.209,333.208984375,106.98193359375,True,True,0,687,687,817,6536,165.76836889648436,27699.132413297095,-7.05114,110.3993,-7.051131,110.3993,1,DELIVERY,0.0,0,0,12.77
688,2026-07-10 16:53:08.393,1177,1783677188000.0,1783677188392.779,392.779052734375,59.570068359375,True,True,0,688,688,816,6528,165.82793896484375,27728.548209085755,-7.05114,110.3993,-7.051131,110.3993,1,DELIVERY,0.0,0,0,12.77
689,2026-07-10 16:53:08.634,1178,1783677188000.0,1783677188634.013,634.012939453125,241.23388671875,True,True,0,689,689,815,6520,166.0691728515625,27727.530166696288,-7.05114,110.3993,-7.051131,110.3993,1,DELIVERY,0.0,0,0,12.77
690,2026-07-10 16:53:09.019,1180,1783677189000.0,1783677189018.224,18.22412109375,615.788818359375,True,True,0,690,690,813,6504,166.45338403320312,27702.60290460774,-7.05114,110.3993,-7.051131,110.3993,1,DELIVERY,0.0,0,0,12.77
691,2026-07-10 16:53:09.219,1181,1783677189000.0,1783677189219.27,219.27001953125,201.0458984375,True,True,0,691,691,819,6552,166.65442993164064,27708.498369315086,-7.051132,110.3993,-7.051131,110.3993,1,DELIVERY,0.0,0,0,12.77
692,2026-07-10 16:53:09.556,1182,1783677189000.0,1783677189555.915,555.9150390625,336.64501953125,True,True,0,692,692,820,6560,166.99107495117187,27691.923064464045,-7.051132,110.3993,-7.051131,110.3993,1,DELIVERY,0.0,0,0,12.77
693,2026-07-10 16:53:09.662,1183,1783677189000.0,1783677189661.859,661.85888671875,105.94384765625,True,True,0,693,693,820,6560,167.09701879882812,27713.624296165344,-7.051132,110.3993,-7.051131,110.3993,1,DELIVERY,0.0,0,0,12.77
694,2026-07-10 16:53:10.171,1185,1783677190000.0,1783677190170.555,170.554931640625,491.303955078125,True,True,0,694,694,820,6560,167.60571484375,27668.65082329219,-7.051132,110.3993,-7.051131,110.3993,1,DELIVERY,0.0,0,0,12.77
695,2026-07-10 16:53:10.279,1186,1783677190000.0,1783677190278.834,278.833984375,108.279052734375,True,True,0,695,695,807,6456,167.71399389648437,27689.281568634477,-7.051128,110.3993,-7.051131,110.3993,1,DELIVERY,0.0,0,0,12.77
696,2026-07-10 16:53:10.452,1187,1783677190000.0,1783677190452.67,452.669921875,173.8359375,True,True,0,696,696,808,6464,167.88782983398437,27699.113179308384,-7.051128,110.3993,-7.051131,110.3993,1,DELIVERY,0.0,0,0,12.77
697,2026-07-10 16:53:10.683,1188,1783677190000.0,1783677190682.946,682.946044921875,230.276123046875,True,True,0,697,697,808,6464,168.11810595703125,27699.622081099453,-7.051128,110.3993,-7.051131,110.3993,1,DELIVERY,0.0,0,0,12.77
698,2026-07-10 16:53:11.093,1189,1783677191000.0,1783677191093.399,93.39892578125,589.547119140625,True,True,0,698,698,807,6456,168.5285588378906,27670.467439798394,-7.051128,110.3993,-7.051131,110.3993,1,DELIVERY,0.0,0,0,12.77
699,2026-07-10 16:53:11.299,1190,1783677191000.0,1783677191299.177,299.177001953125,205.778076171875,True,True,0,699,699,807,6456,168.7343369140625,27674.983559382574,-7.051128,110.3993,-7.051131,110.3993,1,DELIVERY,0.0,0,0,12.77
700,2026-07-10 16:53:11.315,1191,1783677191000.0,1783677191315.34,315.340087890625,16.1630859375,True,True,0,700,700,817,6536,168.7505,27711.064559808714,-7.051125,110.3993,-7.051131,110.3993,1,DELIVERY,0.0,0,0,12.77
701,2026-07-10 16:53:11.518,1192,1783677191000.0,1783677191517.542,517.5419921875,202.201904296875,True,True,0,701,701,819,6552,168.95270190429687,27716.680154973626,-7.051125,110.3993,-7.051131,110.3993,1,DELIVERY,0.0,0,0,12.77
702,2026-07-10 16:53:11.709,1193,1783677191000.0,1783677191708.556,708.555908203125,191.013916015625,True,True,0,702,702,821,6568,169.1437158203125,27724.21060550481,-7.051125,110.3993,-7.051131,110.3993,1,DELIVERY,0.0,0,0,12.77
703,2026-07-10 16:53:12.188,1195,1783677192000.0,1783677192187.823,187.822998046875,520.73291015625,True,True,0,703,703,816,6528,169.62298291015625,27684.361632098327,-7.051125,110.3993,-7.051131,110.3993,1,DELIVERY,0.0,0,0,12.77
